"Time (s)","Illuminance (lx)"
1.683701304E1,4.900000000E2
1.691701304E1,4.900000000E2
1.703701304E1,4.900000000E2
1.719701304E1,4.900000000E2
1.727701304E1,4.900000000E2
1.733701304E1,4.900000000E2
1.747701304E1,4.900000000E2
1.761701304E1,4.900000000E2
1.763701304E1,4.900000000E2
1.767701304E1,4.900000000E2
1.775701304E1,4.900000000E2
1.783701304E1,4.900000000E2
1.787701304E1,4.900000000E2
1.803701304E1,4.920000000E2
1.807701404E1,4.900000000E2
1.817701304E1,4.900000000E2
1.831701304E1,4.900000000E2
1.845701304E1,4.900000000E2
1.859701304E1,4.900000000E2
1.873701304E1,4.900000000E2
1.887701304E1,4.900000000E2
1.901613791E1,4.900000000E2
1.903613791E1,4.900000000E2
1.915613791E1,4.900000000E2
1.929613791E1,4.900000000E2
1.943613791E1,4.900000000E2
1.947613791E1,4.900000000E2
1.957613891E1,4.900000000E2
1.963613791E1,4.900000000E2
1.967613791E1,4.900000000E2
1.971613791E1,4.900000000E2
1.983613791E1,4.900000000E2
1.999613791E1,4.900000000E2
2.003613791E1,4.900000000E2
2.007613891E1,4.900000000E2
2.013613791E1,4.900000000E2
2.023613791E1,4.900000000E2
2.027613791E1,4.900000000E2
2.041613791E1,4.900000000E2
2.043613791E1,4.900000000E2
2.047613791E1,4.900000000E2
2.055613791E1,4.900000000E2
2.063613791E1,4.900000000E2
2.069613791E1,4.900000000E2
2.083613791E1,4.900000000E2
2.097613791E1,4.900000000E2
2.111613791E1,4.900000000E2
2.125613791E1,4.900000000E2
2.139613791E1,4.900000000E2
2.153613791E1,4.900000000E2
2.167613791E1,4.900000000E2
2.181613791E1,4.900000000E2
