"Time (s)","Illuminance (lx)"
1.876899203E1,2.350000000E2
1.890899103E1,2.350000000E2
1.904899103E1,2.350000000E2
1.918899103E1,2.350000000E2
1.920899103E1,2.350000000E2
1.932899103E1,2.350000000E2
1.936899103E1,2.350000000E2
1.946899103E1,2.350000000E2
1.960899103E1,2.350000000E2
1.974899103E1,2.350000000E2
1.988899103E1,2.350000000E2
2.002899103E1,2.350000000E2
2.016899103E1,2.350000000E2
2.030899103E1,2.350000000E2
2.044899103E1,2.350000000E2
2.058899103E1,2.350000000E2
2.072899103E1,2.350000000E2
2.086899103E1,2.350000000E2
2.100899103E1,2.350000000E2
2.114899103E1,2.350000000E2
2.128899103E1,2.350000000E2
2.142899103E1,2.350000000E2
2.156899103E1,2.350000000E2
2.170899103E1,2.350000000E2
2.184899103E1,2.350000000E2
2.198899103E1,2.350000000E2
2.212899103E1,2.350000000E2
2.226899203E1,2.350000000E2
2.240899103E1,2.350000000E2
2.254899103E1,2.350000000E2
2.268899103E1,2.350000000E2
2.282899103E1,2.350000000E2
2.296899103E1,2.350000000E2
2.310899103E1,2.350000000E2
2.324899103E1,2.350000000E2
2.338899103E1,2.350000000E2
2.352899103E1,2.350000000E2
2.366899103E1,2.350000000E2
2.380899103E1,2.350000000E2
2.394899103E1,2.350000000E2
2.396899103E1,2.350000000E2
2.408899103E1,2.350000000E2
2.422899103E1,2.350000000E2
2.436899103E1,2.350000000E2
2.440899103E1,2.350000000E2
2.450899103E1,2.350000000E2
2.456899103E1,2.350000000E2
2.464899103E1,2.350000000E2
2.478796402E1,2.350000000E2
2.492796402E1,2.350000000E2
2.506796402E1,2.350000000E2
2.520796402E1,2.350000000E2
2.534796402E1,2.350000000E2
2.536796402E1,2.350000000E2
2.540796402E1,2.350000000E2
2.548796402E1,2.350000000E2
2.562796402E1,2.350000000E2
2.576796502E1,2.350000000E2
2.590796402E1,2.350000000E2
2.600796402E1,2.350000000E2
2.604796402E1,2.350000000E2
2.616796402E1,2.350000000E2
2.632796402E1,2.350000000E2
2.636796402E1,2.350000000E2
2.640796402E1,2.350000000E2
2.646796402E1,2.350000000E2
2.660796402E1,2.350000000E2
2.674796402E1,2.350000000E2
2.680796402E1,2.350000000E2
2.688796402E1,2.350000000E2
2.700796402E1,2.350000000E2
2.716796402E1,2.350000000E2
2.720796402E1,2.350000000E2
2.730796402E1,2.350000000E2
2.736796402E1,2.350000000E2
2.744796402E1,2.350000000E2
2.756796402E1,2.350000000E2
2.772796402E1,2.350000000E2
2.776796502E1,2.350000000E2
2.786796402E1,2.350000000E2
2.800796402E1,2.350000000E2
2.814796402E1,2.350000000E2
2.820796402E1,2.350000000E2
2.828796402E1,2.350000000E2
2.836796402E1,2.350000000E2
2.840796402E1,2.350000000E2
2.856796402E1,2.350000000E2
2.870796402E1,2.350000000E2
2.884796402E1,2.350000000E2
2.898796402E1,2.350000000E2
2.900796402E1,2.350000000E2
2.912796402E1,2.350000000E2
2.916796402E1,2.350000000E2
2.926796502E1,2.350000000E2
2.940796402E1,2.350000000E2
2.954796402E1,2.350000000E2
2.968796402E1,2.350000000E2
2.982796402E1,2.360000000E2
2.996796402E1,2.370000000E2
3.010796402E1,2.380000000E2
3.020796402E1,2.380000000E2
3.024796402E1,2.380000000E2
3.038796402E1,2.370000000E2
3.052796402E1,2.360000000E2
3.060796402E1,2.350000000E2
3.066796402E1,2.350000000E2
3.076796502E1,2.350000000E2
3.080796402E1,2.350000000E2
3.094796402E1,2.350000000E2
3.108796402E1,2.350000000E2
3.122796402E1,2.370000000E2
3.136796402E1,2.380000000E2
3.150796402E1,2.380000000E2
3.160796402E1,2.380000000E2
3.164796402E1,2.380000000E2
3.176796502E1,2.380000000E2
3.180796402E1,2.370000000E2
3.192796402E1,2.370000000E2
3.196796402E1,2.370000000E2
3.200796402E1,2.360000000E2
3.206796402E1,2.360000000E2
3.216796402E1,2.360000000E2
3.220796402E1,2.360000000E2
3.234796402E1,2.360000000E2
3.236796402E1,2.350000000E2
3.248796402E1,2.350000000E2
3.256796402E1,2.350000000E2
3.260796402E1,2.350000000E2
3.276796502E1,2.350000000E2
3.280796402E1,2.350000000E2
3.290796402E1,2.350000000E2
3.300796402E1,2.350000000E2
3.304796402E1,2.350000000E2
3.316796402E1,2.350000000E2
3.320796402E1,2.350000000E2
3.332796402E1,2.350000000E2
3.346796402E1,2.350000000E2
3.360796402E1,2.350000000E2
3.374782721E1,2.350000000E2
3.376782821E1,2.350000000E2
3.380782721E1,2.350000000E2
3.388782721E1,2.350000000E2
3.402782721E1,2.350000000E2
