"Time (s)","Illuminance (lx)"
1.697894876E1,3.820000000E2
1.711894876E1,3.820000000E2
1.725894876E1,3.820000000E2
1.739894876E1,3.820000000E2
1.753894876E1,3.820000000E2
1.767894876E1,3.820000000E2
1.781894876E1,3.820000000E2
1.795894876E1,3.820000000E2
1.809894876E1,3.820000000E2
1.823894876E1,3.820000000E2
1.837894876E1,3.820000000E2
1.851894876E1,3.820000000E2
1.865894876E1,3.820000000E2
1.879894876E1,3.820000000E2
1.893894976E1,3.820000000E2
1.907894876E1,3.820000000E2
1.921894876E1,3.820000000E2
1.935894976E1,3.820000000E2
1.949894876E1,3.820000000E2
1.963894876E1,3.820000000E2
1.977894876E1,3.820000000E2
1.991894876E1,3.820000000E2
2.005894876E1,3.820000000E2
2.019894876E1,3.820000000E2
2.033894876E1,3.820000000E2
2.047894876E1,3.820000000E2
2.061894876E1,3.820000000E2
2.075894876E1,3.820000000E2
2.089894876E1,3.820000000E2
2.103894876E1,3.820000000E2
2.117894876E1,3.820000000E2
2.131894876E1,3.820000000E2
2.145894876E1,3.820000000E2
2.159894876E1,3.820000000E2
2.173894876E1,3.820000000E2
2.187894876E1,3.820000000E2
2.201894876E1,3.820000000E2
2.215894876E1,3.820000000E2
2.229894876E1,3.820000000E2
2.243894876E1,3.820000000E2
2.257894876E1,3.820000000E2
2.271894876E1,3.820000000E2
2.285894976E1,3.820000000E2
2.299894876E1,3.820000000E2
2.313894876E1,3.820000000E2
