"Time (s)","Illuminance (lx)"
1.237891015E1,1.044000000E3
1.239891015E1,1.044000000E3
1.251891015E1,1.044000000E3
1.265891015E1,1.052000000E3
1.279891015E1,1.052000000E3
1.293891015E1,1.052000000E3
1.307891015E1,1.061000000E3
1.321891015E1,1.061000000E3
1.335891015E1,1.061000000E3
1.349891115E1,1.061000000E3
1.363891015E1,1.061000000E3
1.377891015E1,1.061000000E3
1.391891015E1,1.061000000E3
1.405891015E1,1.061000000E3
1.419891015E1,1.061000000E3
1.433891015E1,1.061000000E3
1.447891015E1,1.061000000E3
1.461891015E1,1.061000000E3
1.475891015E1,1.061000000E3
1.489891015E1,1.061000000E3
1.503891015E1,1.061000000E3
1.517891015E1,1.061000000E3
1.531891015E1,1.061000000E3
1.545891015E1,1.061000000E3
1.559891015E1,1.061000000E3
1.573891015E1,1.061000000E3
1.587891015E1,1.061000000E3
1.601891015E1,1.061000000E3
1.615891015E1,1.061000000E3
1.629891015E1,1.061000000E3
1.643891015E1,1.061000000E3
1.657891015E1,1.061000000E3
1.671891015E1,1.061000000E3
1.685891015E1,1.061000000E3
1.699891115E1,1.061000000E3
1.713891015E1,1.061000000E3
1.727891015E1,1.061000000E3
1.741891015E1,1.061000000E3
1.755891015E1,1.061000000E3
1.769891015E1,1.061000000E3
1.783891015E1,1.061000000E3
1.797891015E1,1.061000000E3
1.811891015E1,1.061000000E3
1.825891015E1,1.061000000E3
1.839891015E1,1.061000000E3
1.853891015E1,1.061000000E3
1.867891015E1,1.061000000E3
1.881891015E1,1.061000000E3
1.895891015E1,1.061000000E3
1.909891015E1,1.061000000E3
1.923891015E1,1.061000000E3
1.937891015E1,1.061000000E3
1.951891015E1,1.061000000E3
1.965891015E1,1.061000000E3
1.979891015E1,1.061000000E3
1.983891015E1,1.061000000E3
1.993891015E1,1.061000000E3
2.007891015E1,1.061000000E3
2.019891015E1,1.061000000E3
2.023891015E1,1.061000000E3
2.035891015E1,1.061000000E3
2.039891015E1,1.061000000E3
2.043891015E1,1.065000000E3
2.049891115E1,1.065000000E3
2.059891015E1,1.065000000E3
2.063891015E1,1.065000000E3
2.077891015E1,1.065000000E3
2.079891015E1,1.061000000E3
2.083891015E1,1.061000000E3
2.091891015E1,1.061000000E3
2.103788491E1,1.061000000E3
2.119788491E1,1.061000000E3
2.133788491E1,1.061000000E3
2.143788491E1,1.061000000E3
2.147788491E1,1.061000000E3
2.159788491E1,1.061000000E3
2.175788491E1,1.061000000E3
2.189788491E1,1.061000000E3
2.203788491E1,1.061000000E3
2.217788491E1,1.061000000E3
2.231788491E1,1.061000000E3
2.239788491E1,1.061000000E3
2.245788491E1,1.061000000E3
2.259788491E1,1.061000000E3
2.263788491E1,1.061000000E3
2.273788491E1,1.061000000E3
2.279788491E1,8.100000000E2
2.283788491E1,5.490000000E2
2.287788491E1,5.490000000E2
