"Time (s)","Illuminance (lx)"
8.554214189E0,2.120000000E2
8.614214189E0,2.120000000E2
8.714214189E0,2.120000000E2
8.754214189E0,2.120000000E2
8.894214189E0,2.120000000E2
8.914214189E0,2.120000000E2
9.034214189E0,2.120000000E2
9.114214189E0,2.120000000E2
9.154214189E0,2.120000000E2
9.314214189E0,2.120000000E2
9.454214189E0,2.120000000E2
9.514214189E0,2.120000000E2
9.554214189E0,2.120000000E2
9.594214189E0,2.120000000E2
9.734214189E0,2.120000000E2
9.754214189E0,2.120000000E2
9.874214189E0,2.120000000E2
9.954214189E0,2.120000000E2
1.001421419E1,2.120000000E2
1.015421419E1,2.120000000E2
1.029421419E1,2.120000000E2
1.035421419E1,2.120000000E2
1.043421419E1,2.120000000E2
1.051421419E1,2.120000000E2
1.057421419E1,2.120000000E2
1.071421419E1,2.120000000E2
1.075421419E1,2.120000000E2
1.085421419E1,2.120000000E2
1.091421419E1,2.130000000E2
1.095421419E1,2.120000000E2
1.099421419E1,2.120000000E2
1.113421419E1,2.120000000E2
1.127421519E1,2.120000000E2
1.131421419E1,2.120000000E2
1.135421419E1,2.120000000E2
1.141421419E1,2.120000000E2
1.155421419E1,2.120000000E2
1.169421419E1,2.120000000E2
1.175421419E1,2.120000000E2
1.183421419E1,2.120000000E2
1.191421419E1,2.120000000E2
1.197421419E1,2.120000000E2
1.211421419E1,2.120000000E2
1.225421419E1,2.130000000E2
1.239421419E1,2.130000000E2
1.253421419E1,2.130000000E2
1.255421419E1,2.130000000E2
1.267421419E1,2.130000000E2
1.275421419E1,2.130000000E2
1.281421419E1,2.130000000E2
1.295421419E1,2.130000000E2
1.309421419E1,2.130000000E2
1.311421419E1,2.120000000E2
1.323421419E1,2.120000000E2
1.331421419E1,2.120000000E2
1.337421419E1,2.120000000E2
1.351421419E1,2.130000000E2
1.355421419E1,2.120000000E2
1.365421419E1,2.120000000E2
1.371421419E1,2.120000000E2
1.375421419E1,2.120000000E2
1.379421419E1,2.120000000E2
1.393421419E1,2.120000000E2
1.395421419E1,2.120000000E2
1.407421419E1,2.120000000E2
1.421421419E1,2.120000000E2
1.431421419E1,2.120000000E2
1.435421419E1,2.120000000E2
1.449421419E1,2.120000000E2
1.463421419E1,2.120000000E2
1.471421419E1,2.120000000E2
1.477421519E1,2.120000000E2
1.491421419E1,2.120000000E2
1.495421419E1,2.120000000E2
1.505421419E1,2.120000000E2
1.515421419E1,2.120000000E2
1.519421419E1,2.120000000E2
1.533421419E1,2.120000000E2
1.535421419E1,2.120000000E2
1.547421419E1,2.120000000E2
1.561421419E1,2.120000000E2
1.571421419E1,2.120000000E2
1.575421419E1,2.120000000E2
1.589391391E1,2.120000000E2
1.595391391E1,2.120000000E2
1.603391391E1,2.120000000E2
1.617391391E1,2.120000000E2
1.631391391E1,2.120000000E2
1.645391391E1,2.120000000E2
1.651391391E1,2.120000000E2
1.659391391E1,2.120000000E2
1.673391391E1,2.120000000E2
1.687391391E1,2.120000000E2
1.691391391E1,2.120000000E2
1.695391391E1,2.120000000E2
1.701391391E1,2.120000000E2
1.715391391E1,2.120000000E2
1.729391391E1,2.120000000E2
1.735391391E1,2.120000000E2
1.743391391E1,2.120000000E2
1.751391391E1,2.120000000E2
1.757391391E1,2.120000000E2
1.771391391E1,2.120000000E2
1.785391391E1,2.120000000E2
1.799391391E1,2.120000000E2
1.811391391E1,2.120000000E2
1.815391391E1,2.120000000E2
1.827391491E1,2.120000000E2
1.831391391E1,2.120000000E2
1.841391391E1,2.120000000E2
1.855391391E1,2.120000000E2
1.869391391E1,2.120000000E2
1.871391391E1,2.120000000E2
1.875391391E1,2.130000000E2
1.883391391E1,2.130000000E2
1.897391391E1,2.130000000E2
1.911391391E1,2.130000000E2
1.915391391E1,2.130000000E2
1.925391391E1,2.130000000E2
1.931391391E1,2.120000000E2
1.939391391E1,2.120000000E2
1.953391391E1,2.120000000E2
1.967391391E1,2.120000000E2
1.981391391E1,2.120000000E2
1.991391391E1,2.120000000E2
1.995391391E1,2.120000000E2
2.009391391E1,2.120000000E2
2.015391391E1,2.120000000E2
2.023391391E1,2.120000000E2
2.031391391E1,2.120000000E2
2.037391391E1,2.120000000E2
2.051391391E1,2.120000000E2
2.055391391E1,2.130000000E2
2.065391391E1,2.130000000E2
2.079391391E1,2.130000000E2
2.091391391E1,2.120000000E2
2.107391391E1,2.120000000E2
2.111391391E1,2.120000000E2
2.121391391E1,2.120000000E2
2.131391391E1,2.120000000E2
2.135391391E1,2.120000000E2
2.149391391E1,2.120000000E2
2.163391391E1,2.120000000E2
2.171391391E1,2.120000000E2
2.175391391E1,2.130000000E2
2.191391391E1,2.130000000E2
2.195391391E1,2.120000000E2
2.205391391E1,2.120000000E2
2.211391391E1,2.130000000E2
2.215391391E1,2.130000000E2
2.219391391E1,2.130000000E2
2.231391391E1,2.120000000E2
2.235391391E1,2.120000000E2
2.247391391E1,2.120000000E2
2.261391391E1,2.130000000E2
2.275391391E1,2.130000000E2
2.289391391E1,2.130000000E2
2.291391391E1,2.130000000E2
2.303391391E1,2.120000000E2
2.311391391E1,2.130000000E2
2.315391391E1,2.120000000E2
2.331391391E1,2.120000000E2
2.335391391E1,2.120000000E2
2.345391391E1,2.120000000E2
2.355391391E1,2.120000000E2
2.359391391E1,2.120000000E2
2.373391391E1,2.120000000E2
2.387391391E1,2.120000000E2
2.391391391E1,2.120000000E2
2.401391391E1,2.120000000E2
2.411391391E1,2.120000000E2
2.415391391E1,2.120000000E2
2.429391391E1,2.120000000E2
2.431391391E1,2.120000000E2
2.435391391E1,2.120000000E2
2.443391391E1,2.120000000E2
2.457391391E1,2.120000000E2
2.471391391E1,2.130000000E2
2.475391391E1,2.130000000E2
2.485391391E1,2.130000000E2
2.491391391E1,2.130000000E2
2.499391391E1,2.130000000E2
2.513391391E1,2.130000000E2
2.515391391E1,2.130000000E2
2.527391491E1,2.130000000E2
2.531391391E1,2.130000000E2
2.541391391E1,2.130000000E2
2.555478179E1,2.130000000E2
2.569478179E1,2.130000000E2
2.571478179E1,2.130000000E2
2.583478179E1,2.130000000E2
2.597478179E1,2.130000000E2
2.611478179E1,2.130000000E2
2.625478179E1,2.120000000E2
2.635478179E1,2.120000000E2
2.639478179E1,2.120000000E2
2.653478179E1,2.120000000E2
2.655478179E1,2.120000000E2
2.667478179E1,2.120000000E2
2.675478179E1,2.120000000E2
2.681478179E1,2.120000000E2
2.691478179E1,2.120000000E2
2.695478179E1,2.120000000E2
2.709478179E1,2.120000000E2
2.723478179E1,2.120000000E2
2.731478179E1,2.120000000E2
2.735478179E1,2.120000000E2
2.751478179E1,2.120000000E2
2.755478179E1,2.120000000E2
2.765478179E1,2.120000000E2
2.779478179E1,2.130000000E2
2.791478179E1,2.120000000E2
2.795478179E1,2.120000000E2
2.807478179E1,2.120000000E2
2.815478179E1,2.130000000E2
2.821478179E1,2.130000000E2
2.831478179E1,2.130000000E2
2.835478179E1,2.130000000E2
2.849478179E1,2.130000000E2
2.855478179E1,2.120000000E2
2.863478179E1,2.120000000E2
2.871478179E1,2.120000000E2
2.877478279E1,2.120000000E2
2.891478179E1,2.120000000E2
2.895478179E1,2.120000000E2
2.905478179E1,2.120000000E2
2.919478179E1,2.120000000E2
2.931478179E1,2.120000000E2
2.935478179E1,2.120000000E2
2.947478179E1,2.120000000E2
2.951478179E1,2.120000000E2
2.961478179E1,2.120000000E2
2.975478179E1,2.120000000E2
2.989478179E1,2.120000000E2
2.991478179E1,2.120000000E2
2.995478179E1,2.120000000E2
3.003478179E1,2.120000000E2
3.015478179E1,2.120000000E2
