"Time (s)","Illuminance (lx)"
7.492098384E0,4.590000000E2
7.532098384E0,4.590000000E2
7.672098384E0,4.590000000E2
7.812098384E0,4.610000000E2
7.892098384E0,4.590000000E2
7.952098384E0,4.590000000E2
8.092098384E0,4.610000000E2
8.232098384E0,4.610000000E2
8.252098384E0,4.610000000E2
8.372098384E0,4.590000000E2
8.512098384E0,4.590000000E2
8.652098384E0,4.560000000E2
8.692098384E0,4.560000000E2
8.792098384E0,4.560000000E2
8.852098384E0,4.560000000E2
8.892098384E0,4.560000000E2
8.932099384E0,4.560000000E2
9.052098384E0,4.560000000E2
9.092098384E0,4.560000000E2
9.212098384E0,4.560000000E2
9.352098384E0,4.560000000E2
9.492098384E0,4.590000000E2
9.632098384E0,4.590000000E2
9.692098384E0,4.590000000E2
9.772098384E0,4.590000000E2
9.892098384E0,4.590000000E2
1.005209838E1,4.590000000E2
1.019209838E1,4.590000000E2
1.033209838E1,4.630000000E2
1.047209838E1,4.650000000E2
1.061209838E1,4.650000000E2
1.069209838E1,4.650000000E2
1.075209838E1,4.650000000E2
1.085209838E1,4.650000000E2
1.089209838E1,4.630000000E2
1.103209838E1,4.630000000E2
1.105209838E1,4.630000000E2
1.117209838E1,4.630000000E2
1.129209838E1,4.610000000E2
1.145209838E1,4.610000000E2
1.149177303E1,4.610000000E2
1.159177303E1,4.610000000E2
1.169177303E1,4.610000000E2
1.173177303E1,4.610000000E2
1.187177303E1,4.610000000E2
1.189177303E1,4.590000000E2
1.201177303E1,4.590000000E2
1.215177303E1,4.590000000E2
1.229177303E1,4.590000000E2
1.243177403E1,4.590000000E2
1.245177303E1,4.590000000E2
1.249177303E1,4.590000000E2
1.257177303E1,4.590000000E2
1.271177303E1,4.590000000E2
1.285177303E1,4.610000000E2
1.299177303E1,4.630000000E2
1.305177303E1,4.630000000E2
1.313177303E1,4.610000000E2
1.325177303E1,4.630000000E2
1.341177303E1,4.630000000E2
1.355177303E1,4.630000000E2
1.365177303E1,4.610000000E2
1.369177303E1,4.590000000E2
1.383177303E1,4.590000000E2
1.397177303E1,4.590000000E2
1.411177303E1,4.590000000E2
1.425177303E1,4.590000000E2
1.439177303E1,4.590000000E2
1.445177303E1,4.590000000E2
1.453177303E1,4.590000000E2
1.465177303E1,4.590000000E2
1.469177303E1,4.590000000E2
1.481177303E1,4.590000000E2
1.485177303E1,4.590000000E2
1.495177303E1,4.610000000E2
1.509177303E1,4.590000000E2
1.523177303E1,4.590000000E2
1.525177303E1,4.610000000E2
1.537177303E1,4.630000000E2
1.545177303E1,4.610000000E2
1.549177303E1,4.630000000E2
1.565177303E1,4.610000000E2
1.569177303E1,4.610000000E2
1.579177303E1,4.610000000E2
1.589177303E1,4.610000000E2
1.593177403E1,4.610000000E2
1.607177303E1,4.590000000E2
1.609177303E1,4.590000000E2
1.621177303E1,4.590000000E2
1.625177303E1,4.590000000E2
1.635177303E1,4.590000000E2
1.645177303E1,4.590000000E2
1.649177303E1,4.590000000E2
1.663177303E1,4.590000000E2
1.677177303E1,4.590000000E2
1.691177303E1,4.590000000E2
1.705177303E1,4.590000000E2
1.719077303E1,4.590000000E2
1.725077303E1,4.590000000E2
1.733077303E1,4.590000000E2
1.747077303E1,4.590000000E2
1.749077303E1,4.590000000E2
1.761077303E1,4.590000000E2
1.765077303E1,4.590000000E2
1.769077303E1,4.610000000E2
1.775077303E1,4.610000000E2
1.785077303E1,4.610000000E2
1.789077303E1,4.610000000E2
1.803077303E1,4.610000000E2
1.805077303E1,4.610000000E2
1.817077303E1,4.610000000E2
1.825077303E1,4.590000000E2
1.829077403E1,4.590000000E2
1.845077303E1,4.590000000E2
1.849077303E1,4.590000000E2
1.859077303E1,4.590000000E2
1.873077303E1,4.630000000E2
1.887077303E1,4.630000000E2
1.901077303E1,4.630000000E2
1.915077303E1,4.650000000E2
1.929077403E1,4.680000000E2
1.943077303E1,4.680000000E2
1.957077303E1,4.680000000E2
1.971077303E1,4.680000000E2
1.985077303E1,4.680000000E2
1.999077303E1,4.680000000E2
2.013077303E1,4.680000000E2
2.027077303E1,4.680000000E2
2.041077303E1,4.680000000E2
2.045077303E1,4.650000000E2
2.049077303E1,4.650000000E2
2.055077303E1,4.650000000E2
2.069077303E1,4.650000000E2
2.083077303E1,4.650000000E2
2.097077303E1,4.650000000E2
2.111077303E1,4.650000000E2
2.125077303E1,4.680000000E2
2.138977303E1,4.680000000E2
2.148977303E1,4.680000000E2
2.152939476E1,4.680000000E2
2.164939476E1,4.650000000E2
2.180939476E1,4.630000000E2
2.184939476E1,4.630000000E2
2.194939476E1,4.630000000E2
2.208939476E1,4.630000000E2
2.222939476E1,4.630000000E2
2.228939476E1,4.610000000E2
2.236939476E1,4.610000000E2
2.244939476E1,4.630000000E2
2.250939576E1,4.650000000E2
2.264939476E1,4.650000000E2
2.268939476E1,4.630000000E2
2.278939476E1,4.630000000E2
2.284939476E1,4.630000000E2
2.292939476E1,4.630000000E2
2.306939476E1,4.630000000E2
2.320939476E1,4.650000000E2
2.334939476E1,4.650000000E2
2.348939476E1,4.650000000E2
2.362939476E1,4.650000000E2
2.364939476E1,4.650000000E2
2.376939476E1,4.650000000E2
2.388939476E1,4.630000000E2
